gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGM,team2PM,team3PM,teamFTM,teamORB,teamDRB,teamTRB,teamDrtg,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGM,oppt2PM,oppt3PM,opptFTM,opptORB,opptDRB,opptTRB,opptDrtg,matchWinner
22/04/2021,Regular,2020-21,42,17,PHO,Away,Loss,0,86,18,17,10,2,23,36,30,6,8,10,28,38,103.5,32,27,BOS,Home,Win,2,99,20,20,7,2,12,33,21,12,21,10,38,48,89.9,BOS
22/04/2021,Regular,2020-21,39,20,PHI,Away,Loss,0,117,27,8,7,3,17,46,34,12,13,7,26,33,125.3,36,22,MIL,Home,Win,2,124,32,16,6,8,16,45,25,20,14,6,39,45,118.3,MIL
22/04/2021,Regular,2020-21,26,33,NOP,Away,Win,1,135,34,14,2,3,16,50,38,12,23,12,46,58,101.9,18,41,ORL,Home,Loss,1,100,13,4,6,6,18,36,23,13,15,13,27,40,137.6,NOP
22/04/2021,Regular,2020-21,18,42,DET,Away,Loss,0,91,15,17,2,5,22,35,27,8,13,9,34,43,116.2,29,29,SAS,Home,Win,0,106,28,10,12,7,19,37,26,11,21,11,32,43,99.7,SAS
22/04/2021,Regular,2020-21,28,30,CHO,Away,Loss,1,91,30,14,5,3,18,35,27,8,13,7,31,38,113,25,34,CHI,Home,Win,0,108,30,17,8,2,14,43,29,14,8,11,39,50,95.2,CHI
22/04/2021,Regular,2020-21,35,24,LAL,Away,Loss,2,110,26,16,7,5,28,43,33,10,14,12,33,45,116.8,32,26,DAL,Home,Win,0,115,23,12,11,5,15,40,31,9,26,9,29,38,111.8,DAL
23/04/2021,Regular,2020-21,31,29,MIA,Away,Loss,1,103,24,13,10,5,18,38,25,13,14,6,24,30,129.1,33,27,ATL,Home,Win,1,118,24,14,12,2,17,43,28,15,17,8,30,38,112.7,ATL
23/04/2021,Regular,2020-21,32,28,BOS,Away,Loss,0,104,21,19,6,6,20,38,21,17,11,15,39,54,106.6,40,20,BRK,Home,Win,1,109,26,11,12,7,19,37,26,11,24,6,41,47,101.7,BRK
23/04/2021,Regular,2020-21,21,38,CLE,Away,Loss,1,102,27,16,4,1,20,41,31,10,10,11,36,47,121.8,29,30,CHO,Home,Win,0,108,26,5,7,1,16,40,26,14,14,15,23,38,115.1,CHO
23/04/2021,Regular,2020-21,43,19,LAC,Away,Win,1,109,22,14,8,3,19,39,27,12,19,14,44,58,101.1,15,45,HOU,Home,Loss,1,104,24,14,7,5,19,36,23,13,19,9,38,47,106,LAC
23/04/2021,Regular,2020-21,26,33,WAS,Away,Win,1,129,25,20,7,7,23,48,30,18,15,12,38,50,105,20,40,OKC,Home,Loss,1,109,18,16,12,7,17,39,29,10,21,14,26,40,124.3,WAS
23/04/2021,Regular,2020-21,38,21,DEN,Away,Loss,1,97,26,9,9,7,14,34,21,13,16,6,30,36,120.7,30,30,GSW,Home,Win,1,118,40,14,8,4,15,45,30,15,13,7,45,52,99.2,GSW
23/04/2021,Regular,2020-21,30,28,MEM,Away,Win,1,130,33,8,7,5,21,52,43,9,17,8,31,39,123.7,32,27,POR,Home,Loss,1,128,28,11,6,3,20,46,32,14,22,14,36,50,125.6,MEM
24/04/2021,Regular,2020-21,25,35,TOR,Away,Loss,2,103,31,7,6,3,19,36,19,17,14,5,28,33,130.3,34,27,NYK,Home,Win,2,120,20,13,4,4,17,42,26,16,20,5,39,44,111.9,NYK
24/04/2021,Regular,2020-21,39,21,PHI,Away,Loss,1,94,15,17,11,4,20,31,24,7,25,10,31,41,129.2,37,22,MIL,Home,Win,1,132,33,15,10,4,28,49,31,18,16,16,39,55,92,MIL
24/04/2021,Regular,2020-21,18,43,DET,Away,Loss,1,109,26,18,3,7,25,39,29,10,21,15,47,62,110.3,28,31,IND,Home,Win,2,115,28,4,10,9,21,40,30,10,25,9,30,39,104.6,IND
24/04/2021,Regular,2020-21,25,35,CHI,Away,Loss,1,101,28,17,7,2,20,38,25,13,12,6,36,42,113.4,32,29,MIA,Home,Win,0,106,22,10,11,2,12,36,22,14,20,6,31,37,108,MIA
24/04/2021,Regular,2020-21,30,29,SAS,Away,Win,1,110,22,17,9,8,23,37,28,9,27,9,37,46,101.3,26,34,NOP,Home,Loss,1,108,20,19,12,1,24,41,32,9,17,10,38,48,103.1,SAS
24/04/2021,Regular,2020-21,35,25,LAL,Away,Loss,1,93,22,9,11,4,22,33,21,12,15,6,30,36,114.5,33,26,DAL,Home,Win,1,108,26,16,3,2,17,38,25,13,19,10,41,51,98.6,DAL
24/04/2021,Regular,2020-21,17,44,MIN,Away,Win,2,101,15,13,13,2,19,40,31,9,12,11,36,47,97.2,44,16,UTA,Home,Loss,2,96,24,20,9,5,21,33,14,19,11,9,36,45,102.3,MIN
24/04/2021,Regular,2020-21,15,46,HOU,Away,Loss,0,116,27,15,10,1,16,41,26,15,19,6,29,35,125.9,39,21,DEN,Home,Win,0,129,36,14,8,8,22,50,34,16,13,1,35,36,113.2,DEN
25/04/2021,Regular,2020-21,32,29,BOS,Away,Loss,1,104,18,13,6,2,13,34,20,14,22,11,30,41,128.9,30,30,CHO,Home,Win,1,125,39,11,7,8,21,47,26,21,10,10,36,46,107.2,CHO
25/04/2021,Regular,2020-21,42,18,PHO,Away,Loss,2,119,22,12,5,3,24,43,31,12,21,15,28,43,133.5,41,20,BRK,Home,Win,1,128,30,10,6,4,17,46,33,13,23,11,33,44,124.1,BRK
25/04/2021,Regular,2020-21,31,28,MEM,Away,Win,1,120,22,15,9,7,22,42,30,12,24,8,46,54,104.3,32,28,POR,Home,Loss,1,113,21,11,11,6,22,39,25,14,21,15,38,53,110.7,MEM
25/04/2021,Regular,2020-21,21,39,CLE,Away,Loss,1,110,28,19,5,4,25,40,30,10,20,10,27,37,124.1,27,33,WAS,Home,Win,1,119,25,10,11,6,21,43,31,12,21,10,26,36,114.7,WAS
25/04/2021,Regular,2020-21,37,23,MIL,Away,Loss,0,104,20,12,6,6,18,39,31,8,18,4,37,41,112.1,34,27,ATL,Home,Win,1,111,23,9,6,1,20,40,27,13,18,5,39,44,105,ATL
25/04/2021,Regular,2020-21,29,31,IND,Away,Win,0,131,28,13,3,5,20,50,35,15,16,5,43,48,108.1,18,42,ORL,Home,Loss,2,112,22,6,9,3,14,40,30,10,22,15,36,51,126.5,IND
25/04/2021,Regular,2020-21,24,36,SAC,Away,Loss,3,113,22,10,8,5,15,41,27,14,17,6,31,37,119.2,31,30,GSW,Home,Win,1,117,30,16,5,3,16,46,32,14,11,17,36,53,115.1,GSW
26/04/2021,Regular,2020-21,34,28,ATL,Away,Loss,0,86,19,16,10,4,17,33,29,4,16,9,36,45,103.7,19,43,DET,Home,Win,1,100,22,14,9,8,16,40,31,9,11,8,39,47,89.2,DET
26/04/2021,Regular,2020-21,36,25,LAL,Away,Win,1,114,23,11,8,5,18,47,36,11,9,9,35,44,111.9,18,43,ORL,Home,Loss,0,103,16,11,5,3,18,36,25,11,20,4,24,28,123.8,LAL
26/04/2021,Regular,2020-21,20,41,OKC,Away,Loss,2,90,21,29,11,1,16,35,28,7,13,11,27,38,117.4,40,21,PHI,Home,Win,1,121,27,20,22,7,19,47,33,14,13,10,31,41,87.3,PHI
26/04/2021,Regular,2020-21,31,29,SAS,Away,Win,1,146,27,6,6,1,21,55,49,6,30,13,31,44,133,27,34,WAS,Home,Loss,0,143,26,8,4,8,23,58,52,6,21,18,32,50,135.7,SAS
26/04/2021,Regular,2020-21,43,18,PHO,Away,Win,0,118,23,8,5,6,13,45,31,14,14,5,32,37,118.5,34,28,NYK,Home,Loss,1,110,24,10,6,1,19,45,33,12,8,6,29,35,127.1,PHO
26/04/2021,Regular,2020-21,21,40,CLE,Away,Loss,0,96,25,13,6,3,16,36,26,10,14,9,28,37,120.9,26,35,TOR,Home,Win,1,112,32,12,7,5,19,43,35,8,18,5,35,40,103.6,TOR
26/04/2021,Regular,2020-21,26,35,CHI,Away,Win,1,110,33,18,3,4,21,41,30,11,17,9,42,51,109.1,32,30,MIA,Home,Loss,1,102,18,5,13,4,19,36,29,7,23,6,28,34,117.6,CHI
26/04/2021,Regular,2020-21,44,17,UTA,Away,Loss,1,104,24,11,9,6,18,37,21,16,14,16,33,49,108.4,18,44,MIN,Home,Win,1,105,29,16,7,4,21,37,21,16,15,8,40,48,107.4,MIN
26/04/2021,Regular,2020-21,43,20,LAC,Away,Loss,2,103,20,18,5,5,23,36,22,14,17,13,31,44,120.3,27,34,NOP,Home,Win,1,120,28,16,13,5,18,44,29,15,17,8,36,44,103.2,NOP
26/04/2021,Regular,2020-21,31,29,MEM,Away,Loss,0,96,20,16,8,6,22,34,30,4,24,6,39,45,115.5,40,21,DEN,Home,Win,1,120,25,11,8,3,20,45,34,11,19,8,40,48,92.4,DEN
26/04/2021,Regular,2020-21,33,27,DAL,Away,Loss,1,106,24,10,9,2,15,43,31,12,8,14,26,40,122.6,25,36,SAC,Home,Win,0,113,23,16,6,4,15,42,29,13,16,11,35,46,115,SAC
27/04/2021,Regular,2020-21,21,41,OKC,Away,Win,0,119,25,27,5,3,24,39,26,13,28,10,41,51,103.3,32,30,BOS,Home,Loss,1,115,21,14,16,7,26,41,30,11,22,8,31,39,106.9,OKC
27/04/2021,Regular,2020-21,38,23,MIL,Away,Win,1,114,28,15,13,3,24,47,38,9,11,9,39,48,102.2,30,31,CHO,Home,Loss,1,104,26,17,6,7,17,38,26,12,16,7,31,38,112,MIL
27/04/2021,Regular,2020-21,33,28,POR,Away,Win,1,133,26,13,6,5,19,50,30,20,13,20,37,57,109.7,29,32,IND,Home,Loss,1,112,25,13,6,12,17,40,30,10,22,7,31,38,130.2,POR
27/04/2021,Regular,2020-21,42,20,BRK,Away,Win,1,116,30,10,9,6,20,40,22,18,18,7,34,41,111,26,36,TOR,Home,Loss,0,103,24,13,5,3,19,36,21,15,16,15,32,47,125,BRK
27/04/2021,Regular,2020-21,19,44,MIN,Away,Win,0,114,29,14,10,6,20,45,35,10,14,12,36,48,103.1,15,47,HOU,Home,Loss,2,107,24,17,9,4,22,42,35,7,16,8,37,45,109.8,MIN
27/04/2021,Regular,2020-21,34,27,DAL,Away,Win,0,133,21,13,9,4,19,48,30,18,19,9,41,50,100.6,31,31,GSW,Home,Loss,1,103,25,18,11,5,18,34,18,16,19,10,33,43,129.9,DAL
28/04/2021,Regular,2020-21,19,43,ORL,Away,Win,1,109,26,15,9,7,21,43,33,10,13,9,40,49,106,21,41,CLE,Home,Loss,1,104,30,11,12,3,15,37,25,12,18,13,32,45,111.1,ORL
28/04/2021,Regular,2020-21,34,29,ATL,Away,Loss,1,83,17,14,3,3,18,27,21,6,23,17,30,47,140.5,41,21,PHI,Home,Win,1,127,29,7,12,10,22,48,32,16,15,11,35,46,91.8,PHI
28/04/2021,Regular,2020-21,30,32,CHO,Away,Loss,0,111,29,11,7,5,18,37,24,13,24,11,22,33,127,33,30,BOS,Home,Win,0,120,26,14,9,8,24,44,29,15,17,19,35,54,117.5,BOS
28/04/2021,Regular,2020-21,26,36,CHI,Away,Loss,1,94,29,14,2,4,12,39,29,10,6,7,36,43,121.3,35,28,NYK,Home,Win,1,113,27,4,10,9,16,42,30,12,17,9,32,41,100.9,NYK
28/04/2021,Regular,2020-21,36,26,LAL,Away,Loss,1,107,31,10,10,8,20,42,32,10,13,13,28,41,116.3,28,34,WAS,Home,Win,1,116,24,13,6,4,20,47,41,6,16,10,40,50,107.3,WAS
28/04/2021,Regular,2020-21,31,30,SAS,Away,Loss,1,111,26,9,6,3,20,41,31,10,19,7,33,40,119,33,30,MIA,Home,Win,1,116,26,12,4,1,23,43,34,9,21,10,38,48,113.9,MIA
28/04/2021,Regular,2020-21,27,35,NOP,Away,Loss,1,112,27,21,13,5,24,43,31,12,14,6,36,42,104.9,41,21,DEN,Home,Win,1,114,26,18,14,8,17,43,33,10,18,3,35,38,103,DEN
28/04/2021,Regular,2020-21,34,28,POR,Away,Win,0,130,23,10,7,6,20,45,30,15,25,11,40,51,107.2,31,30,MEM,Home,Loss,1,109,26,11,7,6,21,37,28,9,26,8,36,44,127.9,POR
28/04/2021,Regular,2020-21,43,21,LAC,Away,Loss,1,101,24,14,8,0,16,41,29,12,7,5,31,36,120.4,44,18,PHO,Home,Win,1,109,23,10,9,4,11,43,30,13,10,15,30,45,111.5,PHO
28/04/2021,Regular,2020-21,45,17,UTA,Away,Win,1,154,36,13,4,9,15,55,31,24,20,8,39,47,104.7,25,37,SAC,Home,Loss,1,105,24,12,8,6,19,42,35,7,14,3,21,24,153.5,UTA
29/04/2021,Regular,2020-21,35,27,DAL,Away,Win,1,115,22,11,6,2,20,40,27,13,22,8,27,35,105.8,19,44,DET,Home,Loss,2,105,26,18,7,5,23,36,26,10,23,3,36,39,115.9,DAL
29/04/2021,Regular,2020-21,43,20,BRK,Away,Win,1,130,35,13,3,5,19,47,35,12,24,8,42,50,107.6,29,33,IND,Home,Loss,1,113,23,10,8,6,23,41,30,11,20,7,31,38,123.8,BRK
29/04/2021,Regular,2020-21,38,24,MIL,Away,Loss,1,136,27,14,12,5,21,49,33,16,22,8,30,38,132.5,16,47,HOU,Home,Win,1,143,23,18,6,6,23,49,24,25,20,16,36,52,126,HOU
29/04/2021,Regular,2020-21,31,32,GSW,Away,Loss,1,114,28,10,10,7,21,42,27,15,15,4,30,34,126.7,20,44,MIN,Home,Win,1,126,31,13,5,2,21,43,23,20,20,16,41,57,114.6,MIN
29/04/2021,Regular,2020-21,26,37,TOR,Away,Loss,1,111,27,15,10,6,19,40,24,16,15,7,29,36,124.4,42,21,DEN,Home,Win,0,121,22,11,6,7,16,44,32,12,21,14,33,47,114.2,DEN
29/04/2021,Regular,2020-21,28,35,NOP,Away,Win,0,109,26,12,11,6,22,45,40,5,14,15,41,56,90.4,21,42,OKC,Home,Loss,1,95,18,22,6,4,21,34,23,11,16,12,41,53,103.7,NOP
30/04/2021,Regular,2020-21,34,30,ATL,Away,Loss,1,104,19,16,3,8,23,36,26,10,22,12,34,46,129.1,42,21,PHI,Home,Win,1,126,27,8,8,6,21,47,37,10,22,18,32,50,106.6,PHI
30/04/2021,Regular,2020-21,31,31,SAS,Away,Loss,1,140,29,11,6,1,27,49,38,11,31,8,35,43,128.6,34,30,BOS,Home,Win,1,143,31,13,7,7,26,49,31,18,27,17,35,52,125.9,BOS
30/04/2021,Regular,2020-21,29,34,WAS,Away,Win,1,122,31,12,14,3,19,46,38,8,22,11,35,46,91,21,42,CLE,Home,Loss,1,93,19,24,6,4,17,34,27,7,18,14,32,46,119.4,WAS
30/04/2021,Regular,2020-21,35,28,POR,Away,Win,1,128,24,10,3,2,17,47,31,16,18,8,42,50,110.3,43,21,BRK,Home,Loss,0,109,20,8,6,3,18,40,27,13,16,11,31,42,129.5,POR
30/04/2021,Regular,2020-21,19,44,ORL,Away,Loss,1,75,16,20,4,6,19,27,21,6,15,12,44,56,94,32,30,MEM,Home,Win,1,92,25,8,10,8,15,34,23,11,13,15,42,57,76.7,MEM
30/04/2021,Regular,2020-21,39,24,MIL,Away,Win,0,108,24,10,5,5,19,42,33,9,15,8,43,51,99.2,26,37,CHI,Home,Loss,1,98,23,10,5,5,18,37,27,10,14,14,36,50,109.3,MIL
30/04/2021,Regular,2020-21,45,18,UTA,Away,Loss,1,100,22,13,8,5,17,35,21,14,16,8,28,36,128.4,45,18,PHO,Home,Win,1,121,27,11,7,7,14,48,37,11,14,8,36,44,106.1,PHO
30/04/2021,Regular,2020-21,26,37,SAC,Away,Win,1,110,29,17,10,3,16,39,27,12,20,11,26,37,106.9,36,27,LAL,Home,Loss,1,106,24,21,9,12,17,42,35,7,15,11,32,43,110.9,SAC
01/05/2021,Regular,2020-21,19,45,DET,Away,Loss,1,94,27,10,6,7,16,35,22,13,11,12,31,43,114.4,31,32,CHO,Home,Win,2,107,24,13,8,15,16,42,28,14,9,14,40,54,100.5,CHO
01/05/2021,Regular,2020-21,32,32,GSW,Away,Win,1,113,32,17,10,8,18,39,21,18,17,4,46,50,82.5,16,48,HOU,Home,Loss,1,87,20,18,9,3,18,32,23,9,14,10,39,49,107.1,GSW
01/05/2021,Regular,2020-21,26,38,CHI,Away,Loss,0,97,22,13,11,0,22,40,34,6,11,8,31,39,114.6,35,30,ATL,Home,Win,0,108,19,14,11,5,21,37,23,14,20,6,38,44,103,ATL
01/05/2021,Regular,2020-21,34,30,MIA,Away,Win,2,124,30,8,12,1,16,47,29,18,12,10,27,37,119.4,21,43,CLE,Home,Loss,0,107,30,18,3,4,17,37,17,20,13,9,30,39,138.4,MIA
01/05/2021,Regular,2020-21,29,35,NOP,Away,Win,1,140,34,21,8,5,20,47,33,14,32,14,38,52,114.6,20,45,MIN,Home,Loss,1,136,35,16,17,5,30,48,33,15,25,13,38,51,117.9,NOP
01/05/2021,Regular,2020-21,30,33,IND,Away,Win,1,152,41,17,7,11,22,57,36,21,17,3,50,53,86.1,21,43,OKC,Home,Loss,1,95,23,14,8,4,15,38,30,8,11,21,27,48,137.8,IND
01/05/2021,Regular,2020-21,32,31,MEM,Away,Loss,0,111,21,16,6,10,20,44,34,10,13,17,38,55,112,20,44,ORL,Home,Win,0,112,20,10,10,5,17,38,27,11,25,6,31,37,111,ORL
01/05/2021,Regular,2020-21,29,35,WAS,Away,Loss,0,124,19,10,5,3,23,47,41,6,24,14,32,46,126.8,36,27,DAL,Home,Win,1,125,31,11,6,4,25,47,30,17,14,7,29,36,125.8,DAL
01/05/2021,Regular,2020-21,43,21,DEN,Away,Win,1,110,26,10,2,4,23,39,27,12,20,8,36,44,117.8,43,22,LAC,Home,Loss,2,104,21,6,8,3,19,36,22,14,18,10,29,39,124.6,DEN
01/05/2021,Regular,2020-21,26,38,TOR,Away,Loss,1,102,26,10,12,3,15,42,30,12,6,11,28,39,111.5,46,18,UTA,Home,Win,0,106,20,20,3,3,15,37,20,17,15,9,40,49,107.3,UTA
02/05/2021,Regular,2020-21,43,22,BRK,Away,Loss,1,114,18,16,5,1,11,41,24,17,15,14,39,53,113.4,40,24,MIL,Home,Win,1,117,19,10,9,11,18,48,33,15,6,8,37,45,110.5,MIL
02/05/2021,Regular,2020-21,36,28,POR,Away,Win,1,129,27,9,8,5,18,44,25,19,22,3,33,36,117.5,34,31,BOS,Home,Loss,1,119,29,18,3,6,21,43,23,20,13,10,35,45,127.4,POR
02/05/2021,Regular,2020-21,35,30,MIA,Away,Win,0,121,30,11,10,6,22,45,34,11,20,11,31,42,115.3,31,33,CHO,Home,Loss,0,111,30,14,9,1,20,40,26,14,17,8,31,39,125.7,MIA
02/05/2021,Regular,2020-21,27,37,SAC,Away,Win,1,111,27,19,9,1,26,45,34,11,10,8,30,38,103.2,36,28,DAL,Home,Loss,0,99,16,16,12,4,16,34,28,6,25,13,27,40,115.8,SAC
02/05/2021,Regular,2020-21,36,28,NYK,Away,Win,3,122,22,13,10,1,21,45,27,18,14,6,32,38,100.6,16,49,HOU,Home,Loss,0,97,19,17,6,5,18,34,26,8,21,14,33,47,126.6,NYK
02/05/2021,Regular,2020-21,46,18,PHO,Away,Win,1,123,27,10,9,7,17,45,33,12,21,8,31,39,123.2,21,44,OKC,Home,Loss,0,120,23,15,7,3,22,45,32,13,17,17,30,47,126.3,PHO
02/05/2021,Regular,2020-21,43,21,PHI,Away,Win,1,113,23,12,7,9,19,42,31,11,18,13,36,49,108.1,31,32,SAS,Home,Loss,1,111,20,13,9,5,25,43,31,12,13,10,38,48,110.1,PHI
02/05/2021,Regular,2020-21,27,38,TOR,Away,Win,0,121,24,12,11,4,23,42,27,15,22,13,36,49,109.8,36,28,LAL,Home,Loss,1,114,32,14,7,6,22,41,30,11,21,7,37,44,116.5,TOR
03/05/2021,Regular,2020-21,21,44,ORL,Away,Win,1,119,27,10,6,3,18,45,35,10,19,9,39,48,114.1,19,46,DET,Home,Loss,1,112,24,11,8,4,19,44,33,11,13,12,30,42,121.3,ORL
03/05/2021,Regular,2020-21,30,34,IND,Away,Loss,1,141,28,17,8,6,17,53,39,14,21,14,31,45,130.3,30,35,WAS,Home,Win,1,154,50,16,10,7,19,63,54,9,19,9,35,44,119.3,WAS
03/05/2021,Regular,2020-21,33,32,GSW,Away,Win,1,123,31,14,9,8,28,47,30,17,12,5,33,38,105.2,29,36,NOP,Home,Loss,1,108,20,16,6,4,8,39,34,5,25,13,34,47,119.8,GSW
03/05/2021,Regular,2020-21,36,29,POR,Away,Loss,0,114,25,8,7,4,15,43,26,17,11,8,31,39,125.3,36,30,ATL,Home,Win,1,123,32,11,6,3,18,44,24,20,15,5,44,49,116.2,ATL
03/05/2021,Regular,2020-21,44,21,PHI,Away,Win,0,106,23,16,11,6,13,40,29,11,15,7,37,44,101,26,39,CHI,Home,Loss,1,94,25,15,7,2,15,36,25,11,11,12,28,40,113.9,PHI
03/05/2021,Regular,2020-21,37,28,NYK,Away,Win,0,118,19,8,6,8,21,45,31,14,14,8,37,45,110.6,32,32,MEM,Home,Loss,1,104,26,12,7,4,14,34,18,16,20,13,33,46,125.4,NYK
03/05/2021,Regular,2020-21,43,22,DEN,Away,Loss,1,89,22,12,10,7,24,36,30,6,11,6,35,41,98.8,37,28,LAL,Home,Win,0,93,18,20,5,8,20,32,19,13,16,7,36,43,94.6,LAL
03/05/2021,Regular,2020-21,31,33,SAS,Away,Loss,0,99,25,13,10,4,13,42,37,5,10,8,29,37,114.7,47,18,UTA,Home,Win,1,110,22,15,10,5,11,44,33,11,11,14,36,50,103.3,UTA
04/05/2021,Regular,2020-21,47,18,PHO,Away,Win,1,134,35,7,10,11,26,55,43,12,12,12,36,48,112.2,21,44,CLE,Home,Loss,2,118,29,17,3,3,13,41,28,13,23,9,33,42,127.5,PHO
04/05/2021,Regular,2020-21,32,33,CHO,Away,Win,1,102,23,8,8,5,23,38,30,8,18,16,35,51,105.6,19,47,DET,Home,Loss,0,99,21,13,3,3,21,39,30,9,12,10,36,46,108.8,CHO
04/05/2021,Regular,2020-21,43,23,BRK,Away,Loss,1,118,21,13,6,6,25,41,21,20,16,6,33,39,121.5,41,24,MIL,Home,Win,1,124,23,12,7,3,21,44,30,14,22,15,40,55,115.6,MIL
04/05/2021,Regular,2020-21,37,28,DAL,Away,Win,1,127,26,13,6,4,17,46,24,22,13,12,32,44,119.1,35,31,MIA,Home,Loss,1,113,30,12,9,2,17,39,21,18,17,8,31,39,133.9,DAL
04/05/2021,Regular,2020-21,33,33,GSW,Away,Loss,0,103,22,18,7,9,17,39,19,20,5,8,40,48,104.6,30,36,NOP,Home,Win,0,108,28,12,10,3,9,39,27,12,18,14,43,57,99.8,NOP
04/05/2021,Regular,2020-21,28,37,SAC,Away,Win,1,103,25,12,6,10,19,39,27,12,13,9,40,49,99.4,21,45,OKC,Home,Loss,1,99,21,9,5,4,14,35,24,11,18,17,40,57,103.4,SAC
04/05/2021,Regular,2020-21,27,39,TOR,Away,Loss,1,100,22,12,10,3,15,40,28,12,8,7,30,37,110.5,44,22,LAC,Home,Win,2,105,28,18,7,5,14,39,24,15,12,4,38,42,105.2,LAC
05/05/2021,Regular,2020-21,35,31,BOS,Away,Win,2,132,28,11,8,9,23,51,30,21,9,9,36,45,94.6,21,45,ORL,Home,Loss,1,96,13,17,7,7,11,33,27,6,24,10,35,45,130,BOS
05/05/2021,Regular,2020-21,37,29,POR,Away,Win,1,141,26,10,7,9,20,53,37,16,19,11,43,54,105.9,21,45,CLE,Home,Loss,0,105,23,8,9,3,18,37,24,13,18,12,30,42,142.2,POR
05/05/2021,Regular,2020-21,47,19,PHO,Away,Loss,0,103,19,9,9,3,16,33,21,12,25,10,20,30,149.1,37,30,ATL,Home,Win,1,135,35,11,8,6,21,53,40,13,16,9,37,46,113.8,ATL
05/05/2021,Regular,2020-21,45,21,PHI,Away,Win,1,135,26,9,10,6,16,50,35,15,20,11,36,47,116.5,16,50,HOU,Home,Loss,2,115,28,13,6,5,16,42,25,17,14,12,26,38,136.8,PHI
05/05/2021,Regular,2020-21,29,37,SAC,Away,Win,0,104,21,11,16,7,14,43,35,8,10,12,36,48,93.4,30,35,IND,Home,Loss,1,93,26,22,8,6,13,36,27,9,12,10,38,48,104.5,SAC
05/05/2021,Regular,2020-21,30,36,WAS,Away,Loss,1,134,27,7,6,6,23,47,39,8,32,11,32,43,124.8,42,24,MIL,Home,Win,0,135,30,19,4,6,31,48,30,18,21,10,35,45,123.8,MIL
05/05/2021,Regular,2020-21,33,32,MEM,Away,Win,1,139,30,13,6,4,19,52,38,14,21,12,34,46,127.8,20,46,MIN,Home,Loss,3,135,32,14,7,5,22,49,30,19,18,12,29,41,131.5,MEM
05/05/2021,Regular,2020-21,37,29,NYK,Away,Loss,1,97,18,15,6,10,24,33,20,13,18,6,36,42,108.7,44,22,DEN,Home,Win,1,113,23,13,13,7,24,37,25,12,27,17,46,63,93.3,DEN
05/05/2021,Regular,2020-21,31,34,SAS,Away,Loss,1,94,22,7,7,5,13,37,30,7,13,9,26,35,128.5,48,18,UTA,Home,Win,1,126,24,14,5,2,20,49,31,18,10,7,46,53,95.9,UTA
06/05/2021,Regular,2020-21,27,39,CHI,Away,Win,2,120,33,17,10,8,20,46,28,18,10,15,41,56,99.9,32,34,CHO,Home,Loss,1,99,29,15,11,3,16,38,22,16,7,13,32,45,121.1,CHI
06/05/2021,Regular,2020-21,43,24,BRK,Away,Loss,1,109,18,13,8,4,18,41,28,13,14,10,41,51,112,38,28,DAL,Home,Win,1,113,23,12,10,3,15,40,25,15,18,12,39,51,108.1,DAL
06/05/2021,Regular,2020-21,31,36,WAS,Away,Win,0,131,29,13,4,6,22,41,28,13,36,11,36,47,119,27,40,TOR,Home,Loss,1,129,23,12,9,5,30,47,33,14,21,18,32,50,120.8,WAS
06/05/2021,Regular,2020-21,33,33,MEM,Away,Loss,0,97,25,15,7,5,14,38,28,10,11,12,30,42,116.7,20,47,DET,Home,Win,1,111,24,11,9,6,18,44,33,11,12,5,34,39,102,DET
06/05/2021,Regular,2020-21,37,31,ATL,Away,Loss,0,126,27,12,8,6,17,48,33,15,15,10,24,34,129.1,31,35,IND,Home,Win,0,133,35,15,11,4,19,54,46,8,17,4,32,36,122.3,IND
06/05/2021,Regular,2020-21,21,46,OKC,Away,Loss,1,97,21,9,9,1,19,36,27,9,16,5,34,39,119.6,34,33,GSW,Home,Win,1,118,36,13,4,1,19,42,23,19,15,7,42,49,98.4,GSW
06/05/2021,Regular,2020-21,37,29,LAL,Away,Loss,2,94,21,10,8,6,23,33,23,10,18,11,23,34,121.4,45,22,LAC,Home,Win,1,118,23,22,4,5,25,41,28,13,23,9,39,48,96.7,LAC
07/05/2021,Regular,2020-21,30,37,NOP,Away,Loss,2,107,26,10,12,6,21,41,32,9,16,16,36,52,109.2,46,21,PHI,Home,Win,1,109,27,15,5,6,19,38,23,15,18,10,41,51,107.2,PHI
07/05/2021,Regular,2020-21,35,32,BOS,Away,Loss,1,99,19,13,5,8,15,35,24,11,18,11,36,47,125.2,28,39,CHI,Home,Win,0,121,26,9,10,4,20,43,25,18,17,15,37,52,102.4,CHI
07/05/2021,Regular,2020-21,21,46,ORL,Away,Loss,1,112,19,6,6,7,24,41,32,9,21,14,33,47,121.7,33,34,CHO,Home,Win,0,122,28,11,5,4,23,44,35,9,25,11,40,51,111.7,CHO
07/05/2021,Regular,2020-21,20,47,MIN,Away,Loss,1,112,27,16,7,4,24,41,31,10,20,9,32,41,118.4,36,31,MIA,Home,Win,2,121,27,14,9,2,22,44,31,13,20,8,29,37,109.6,MIA
